factor,factor_value,rank,word,pearson_correlation,word_count
ethnicity,Manipuri,8,खेलने,0.1374030217022592,175
ethnicity,Manipuri,9,मीरा,0.12916826799265524,51
ethnicity,Manipuri,10,अलविदा,0.12267586782382342,23
ethnicity,Manipuri,11,उठीं,0.1226758678238234,23
ethnicity,Manipuri,12,धीरे,0.11870386370800626,263
ethnicity,Manipuri,13,दिलों,0.11813249298867486,12
ethnicity,Manipuri,14,उसकी,0.11808028783202651,418
ethnicity,Manipuri,15,जरूरत,0.11205445836247116,26
ethnicity,Manipuri,16,कहानियों,0.1119079950856362,13
ethnicity,Manipuri,17,कितनी,0.11101327554024516,61
ethnicity,Manipuri,18,मीठी,0.1088684770853294,27
ethnicity,Manipuri,19,खेलकर,0.10630294570073645,14
ethnicity,Manipuri,20,निकलता,0.10630294570073645,14
ethnicity,Marathi,1,प्रतीक,0.2008588365947725,5
ethnicity,Marathi,2,आंगन,0.2008588365947725,5
ethnicity,Marathi,3,जीतना,0.2008588365947725,5
ethnicity,Marathi,4,लाती,0.1810400462223186,6
ethnicity,Marathi,5,उनका,0.17871873842034436,13
ethnicity,Marathi,6,ताली,0.16546142959178198,7
ethnicity,Marathi,7,हारी,0.16349964313479665,15
ethnicity,Marathi,8,साहसिकता,0.1527619528424447,8
ethnicity,Marathi,9,नन्हे,0.1421248493929997,9
ethnicity,Marathi,10,दूर,0.1371908481777877,83
ethnicity,Marathi,11,आंखें,0.13084426599876417,21
ethnicity,Marathi,12,दौड़ने,0.12715676743832208,52
ethnicity,Marathi,13,पाई,0.12267586782382346,23
ethnicity,Marathi,14,राधिका,0.12267586782382342,23
ethnicity,Marathi,15,प्रोत्साहित,0.11813249298867487,12
ethnicity,Marathi,16,बोलीं,0.11190799508563623,13
ethnicity,Marathi,17,हंस,0.10630294570073645,14
ethnicity,Marathi,18,साझा,0.10293689092690049,29
ethnicity,Marathi,19,मैदान,0.10121406479773125,15
ethnicity,Marathi,20,गिनता,0.10121406479773123,15
ethnicity,Marwari,1,जानना,0.22219518707919672,9
ethnicity,Marwari,2,करीब,0.18371061983110637,21
ethnicity,Marwari,3,डूब,0.18104006106022183,6
ethnicity,Marwari,4,चतुर,0.14872914917927746,58
ethnicity,Marwari,5,मोहन,0.14706615880365206,139
ethnicity,Marwari,6,गिनने,0.14529913541927345,18
ethnicity,Marwari,7,शरारती,0.14212484939299977,9
ethnicity,Marwari,8,पापा,0.13754298948674976,64
ethnicity,Marwari,9,देखते,0.1353330015346144,20
ethnicity,Marwari,10,मन,0.1316932525279355,87
ethnicity,Marwari,11,तारों,0.11894021104604598,24
ethnicity,Marwari,12,देख,0.11870303342055362,76
ethnicity,Marwari,13,हिरण,0.11813250673905747,12
ethnicity,Marwari,14,चाहते,0.11813249298867487,12
ethnicity,Marwari,15,रखूँगा,0.11813249298867487,12
ethnicity,Marwari,16,चीज़,0.10933483839549583,83
ethnicity,Marwari,17,आसमान,0.10126975764880894,197
ethnicity,Marwari,18,रखेगा,0.10121406479773125,15
ethnicity,Marwari,19,हारी,0.10121406479773123,15
ethnicity,Marwari,20,आईं,0.10121406479773123,15
ethnicity,Meena,1,मीना,0.2880707998089274,15
ethnicity,Meena,2,छुपी,0.20085883659477258,5
ethnicity,Meena,3,गायब,0.16546142959178192,7
ethnicity,Meena,4,आसान,0.15691147502654476,16
ethnicity,Meena,5,प्रकट,0.15276195284244473,8
ethnicity,Meena,6,मिंकी,0.14529913541927345,18
ethnicity,Meena,7,हां,0.14529913541927345,18
ethnicity,Meena,8,शक्ति,0.14212484939299977,9
ethnicity,Meena,9,सुखद,0.14212484939299977,9
ethnicity,Meena,10,बेहतर,0.13302601371131556,10
ethnicity,Meena,11,सुंदरता,0.12916826799265524,51
ethnicity,Meena,12,रोशनी,0.12761770660147806,70
ethnicity,Meena,13,इंतज़ार,0.12663527805824193,22
ethnicity,Meena,14,कूदते,0.12663527805824193,22
ethnicity,Meena,15,जाती,0.12454412426580916,72
ethnicity,Meena,16,सीखती,0.1181324929886749,12
ethnicity,Meena,17,हंसी,0.11190799508563619,13
ethnicity,Meena,18,ऊँची,0.11190799508563619,13
ethnicity,Meena,19,करूंगा,0.10770254517372799,44
ethnicity,Meena,20,बढ़े,0.10630294570073648,14
ethnicity,Mizo,1,खुशमिजाज़,0.3079835494453179,5
ethnicity,Mizo,2,ढूँढना,0.20085883659477258,5
ethnicity,Mizo,3,चिकी,0.19563699678677088,19
ethnicity,Mizo,4,अन्य,0.18104006106022183,6
ethnicity,Mizo,5,हरियाली,0.16546142959178198,7
ethnicity,Mizo,6,खिलने,0.16546142959178192,7
ethnicity,Mizo,7,यादगार,0.16349962607675467,15
ethnicity,Mizo,8,चूहे,0.15276196370052048,8
ethnicity,Mizo,9,जबकि,0.15276195284244473,8
ethnicity,Mizo,10,महत्वपूर्ण,0.15086997053072354,74
ethnicity,Mizo,11,डरा,0.14212484939299977,9
ethnicity,Mizo,12,घरों,0.14212484939299977,9
ethnicity,Mizo,13,रखता,0.13302601371131556,10
ethnicity,Mizo,14,जताई,0.130844254412083,21
ethnicity,Mizo,15,मांगी,0.12927019466726647,35
ethnicity,Mizo,16,मित्रता,0.12511152551964927,11
ethnicity,Mizo,17,खड़ा,0.12511152551964927,11
ethnicity,Mizo,18,मिठाइयाँ,0.12511152551964924,11
ethnicity,Mizo,19,उपहार,0.12511152551964919,11
ethnicity,Mizo,20,सकें,0.11813250673905747,12
ethnicity,Munda,1,तू,0.18104004622231862,6
ethnicity,Munda,2,सीखना,0.1706366451373041,35
ethnicity,Munda,3,सच्चाई,0.16546142959178198,7
ethnicity,Munda,4,जागा,0.15086996800156854,17
ethnicity,Munda,5,वाला,0.1401371395422969,19
ethnicity,Munda,6,बिल्कुल,0.13396492618337572,129
ethnicity,Munda,7,तैयारी,0.13211031097820433,34
ethnicity,Munda,8,स्कूल,0.12511152551964924,11
ethnicity,Munda,9,कह,0.1251115179198792,11
ethnicity,Munda,10,चमकीला,0.12327827849071242,54
ethnicity,Munda,11,वाली,0.11813249298867486,12
ethnicity,Munda,12,डरता,0.1119079950856362,13
ethnicity,Munda,13,मनाया,0.11190799508563619,13
ethnicity,Munda,14,बहादुरी,0.10630294570073645,14
ethnicity,Munda,15,लेने,0.10630294570073645,14
ethnicity,Munda,16,बंटी,0.10630294570073645,14
ethnicity,Munda,17,कहानियाँ,0.10610356047484946,109
ethnicity,Munda,18,तुम्हारा,0.10367252195849763,46
ethnicity,Munda,19,सुनती,0.10121406479773123,15
ethnicity,Munda,20,खत्म,0.09637612236995426,94
ethnicity,Nagamese,1,उतना,0.20085883659477258,5
ethnicity,Nagamese,2,हिस्से,0.18946620214846008,20
ethnicity,Nagamese,3,सफल,0.16546142959178195,7
ethnicity,Nagamese,4,बनाएगा,0.16546142959178192,7
ethnicity,Nagamese,5,झरना,0.16546142959178192,7
ethnicity,Nagamese,6,निडर,0.15276196370052048,8
ethnicity,Nagamese,7,तरीका,0.15276195284244473,8
ethnicity,Nagamese,8,परेशान,0.1508699680015686,17
ethnicity,Nagamese,9,जानता,0.1508699680015686,17
ethnicity,Nagamese,10,रंगीन,0.14212484939299977,9
ethnicity,Nagamese,11,होना,0.14212484939299974,9
ethnicity,Nagamese,12,रखती,0.13533300153461436,20
ethnicity,Nagamese,13,चिंकी,0.13506289701539745,33
ethnicity,Nagamese,14,अनमोल,0.13302602218027515,10
ethnicity,Nagamese,15,रखने,0.13302601371131556,10
ethnicity,Nagamese,16,आती,0.13084426599876417,21
ethnicity,Nagamese,17,सबका,0.12511152551964927,11
ethnicity,Nagamese,18,छिपा,0.12511152551964927,11
ethnicity,Nagamese,19,स्थान,0.12511152551964924,11
ethnicity,Nagamese,20,सच्चा,0.11894022091954608,24
ethnicity,Odia,1,चहचहा,0.2221951870791968,9
ethnicity,Odia,2,ऐसी,0.18762219474671896,12
ethnicity,Odia,3,डाला,0.18104004622231862,6
ethnicity,Odia,4,सोचकर,0.16546142959178192,7
ethnicity,Odia,5,चक्कर,0.1654614295917819,7
ethnicity,Odia,6,बचाई,0.1654614295917819,7
ethnicity,Odia,7,सोचती,0.14212484939299977,9
ethnicity,Odia,8,किताबें,0.14212484939299977,9
ethnicity,Odia,9,खिलौना,0.14212484939299977,9
ethnicity,Odia,10,विदाई,0.13302601371131556,10
ethnicity,Odia,11,उससे,0.13211032025905567,34
ethnicity,Odia,12,गेंद,0.13084426599876417,21
ethnicity,Odia,13,उठाई,0.12511152551964927,11
ethnicity,Odia,14,पुरानी,0.12511152551964927,11
ethnicity,Odia,15,कल्पना,0.12267586782382348,23
ethnicity,Odia,16,खिड़की,0.11894021104604592,24
ethnicity,Odia,17,जिसके,0.1181324929886749,12
ethnicity,Odia,18,लौट,0.11738223650227103,122
ethnicity,Odia,19,किसी,0.11592253901371183,78
ethnicity,Odia,20,लौटना,0.11197220436333384,42
ethnicity,Punjabi,1,पकड़कर,0.25711189650476307,12
ethnicity,Punjabi,2,खोला,0.25612520718009657,7
ethnicity,Punjabi,3,खड़ी,0.20085881857391352,5
ethnicity,Punjabi,4,चीजों,0.17072897339815252,14
ethnicity,Punjabi,5,बिताई,0.17072897339815252,14
ethnicity,Punjabi,6,पकड़ना,0.1634996431347966,15
ethnicity,Punjabi,7,राहत,0.1634996431347966,15
ethnicity,Punjabi,8,कूदे,0.16349962607675467,15
ethnicity,Punjabi,9,शांत,0.15691147502654476,16
ethnicity,Punjabi,10,सांस,0.15691147502654473,16
ethnicity,Punjabi,11,हाथ,0.15279440276940096,56
ethnicity,Punjabi,12,कृपया,0.15276196370052048,8
ethnicity,Punjabi,13,रंगीन,0.14212484939299977,9
ethnicity,Punjabi,14,विदाई,0.13302601371131556,10
ethnicity,Punjabi,15,खोली,0.13302601371131556,10
ethnicity,Punjabi,16,जश्न,0.12511152551964927,11
ethnicity,Punjabi,17,हामी,0.12511152551964927,11
ethnicity,Punjabi,18,अक्सर,0.12511152551964927,11
ethnicity,Punjabi,19,बाग,0.114329971851971,59
ethnicity,Punjabi,20,मनाया,0.11190799508563619,13
ethnicity,Rajasthani,1,बिताता,0.2561252071800966,7
ethnicity,Rajasthani,2,टिम्मी,0.18104004622231862,6
ethnicity,Rajasthani,3,सुरक्षा,0.18104004622231862,6
ethnicity,Rajasthani,4,मुस्कराई,0.16546142959178192,7
ethnicity,Rajasthani,5,पड़,0.15276196370052045,8
ethnicity,Rajasthani,6,मना,0.1527619528424447,8
ethnicity,Rajasthani,7,उत्सुकता,0.14992888380853175,42
ethnicity,Rajasthani,8,चमकता,0.1481838759497139,29
ethnicity,Rajasthani,9,जानना,0.14212484939299977,9
ethnicity,Rajasthani,10,निकली,0.14212484939299977,9
ethnicity,Rajasthani,11,खासियत,0.14212484939299977,9
ethnicity,Rajasthani,12,वाला,0.1401371395422969,19
ethnicity,Rajasthani,13,घना,0.13302602218027515,10
ethnicity,Rajasthani,14,सोते,0.1324401842673256,67
ethnicity,Rajasthani,15,घूमने,0.12663527805824198,22
ethnicity,Rajasthani,16,ऊपर,0.12663527805824198,22
ethnicity,Rajasthani,17,भैया,0.12511152551964927,11
ethnicity,Rajasthani,18,मुस्कान,0.1238972229692608,37
ethnicity,Rajasthani,19,हिरण,0.11813250673905748,12
ethnicity,Rajasthani,20,समस्या,0.11813249298867491,12
ethnicity,Santhal,1,चोट,0.18104006106022183,6
ethnicity,Santhal,2,शानदार,0.18104004622231862,6
ethnicity,Santhal,3,दूँगी,0.15276195284244473,8
ethnicity,Santhal,4,निकले,0.15276195284244473,8
ethnicity,Santhal,5,आएंगे,0.13302601371131556,10
ethnicity,Santhal,6,लंबी,0.13302601371131556,10
ethnicity,Santhal,7,सुन्दर,0.13084426599876417,21
ethnicity,Santhal,8,शाखाएँ,0.12511153311942017,11
ethnicity,Santhal,9,बताई,0.1251115255196492,11
ethnicity,Santhal,10,बारिश,0.12267586782382348,23
ethnicity,Santhal,11,मुस्कुराए,0.12267586782382346,23
ethnicity,Santhal,12,लगने,0.1226758678238234,23
ethnicity,Santhal,13,सकते,0.11741002689119555,174
ethnicity,Santhal,14,सुनाया,0.11190799508563619,13
ethnicity,Santhal,15,मेरा,0.1088684770853294,27
ethnicity,Santhal,16,जी,0.10583357643097488,28
ethnicity,Santhal,17,हारी,0.10121406479773123,15
ethnicity,Santhal,18,मीना,0.10121406479773123,15
ethnicity,Santhal,19,शांत,0.09656090770864294,16
ethnicity,Santhal,20,मान,0.09656090770864292,16
ethnicity,Sindhi,1,मजेदार,0.18628112922345283,87
ethnicity,Sindhi,2,सकूं,0.18104004622231862,6
ethnicity,Sindhi,3,तोड़कर,0.16546142959178198,7
ethnicity,Sindhi,4,तोड़े,0.15276196370052048,8
ethnicity,Sindhi,5,मिलना,0.15276195284244473,8
ethnicity,Sindhi,6,चाहोगी,0.1421248493929997,9
ethnicity,Sindhi,7,कहते,0.13302601371131562,10
ethnicity,Sindhi,8,रखूंगी,0.13302601371131556,10
ethnicity,Sindhi,9,ऊँचे,0.12389722296926083,37
ethnicity,Sindhi,10,लोग,0.11957822825431377,56
ethnicity,Sindhi,11,बगीचा,0.1189402209195461,24
ethnicity,Sindhi,12,लाया,0.11813249298867487,12
ethnicity,Sindhi,13,पहाड़,0.11813249298867487,12
ethnicity,Sindhi,14,मिली,0.11651033443670368,40
ethnicity,Sindhi,15,सिखाया,0.11540612520961661,25
ethnicity,Sindhi,16,तोड़ा,0.1119079950856362,13
ethnicity,Sindhi,17,सुनाया,0.11190799508563619,13
ethnicity,Sindhi,18,चीजों,0.10630294570073648,14
ethnicity,Sindhi,19,इंतजार,0.10630294570073645,14
ethnicity,Sindhi,20,पकड़ा,0.10121406479773123,15
ethnicity,Tamil,1,आँसू,0.20085883659477258,5
ethnicity,Tamil,2,चोट,0.18104006106022183,6
ethnicity,Tamil,3,दौड़ी,0.16546142959178195,7
ethnicity,Tamil,4,खोजती,0.16546142959178195,7
ethnicity,Tamil,5,बनी,0.16546142959178192,7
ethnicity,Tamil,6,बिताया,0.16493796471131197,66
ethnicity,Tamil,7,ढूंढ,0.15973720660182053,26
ethnicity,Tamil,8,बनाते,0.1569114750265448,16
ethnicity,Tamil,9,रखते,0.15691147502654473,16
ethnicity,Tamil,10,सूर्य,0.1508699680015686,17
ethnicity,Tamil,11,पीछे,0.1452588667042236,97
ethnicity,Tamil,12,बदल,0.14212484939299977,9
ethnicity,Tamil,13,चिको,0.14212484939299974,9
ethnicity,Tamil,14,छूकर,0.13302601371131556,10
ethnicity,Tamil,15,ढलने,0.12761769376376075,70
ethnicity,Tamil,16,अस्त,0.11894021104604593,24
ethnicity,Tamil,17,रखेंगे,0.1181324929886749,12
ethnicity,Tamil,18,सुनी,0.11779029891038291,57
ethnicity,Tamil,19,चिंता,0.11651034201606487,40
ethnicity,Tamil,20,घर,0.11412279650471843,384
ethnicity,Telugu,1,जाऊँगी,0.2788995306668151,6
ethnicity,Telugu,2,बढ़ी,0.20085883659477252,5
ethnicity,Telugu,3,पीठ,0.2008588185739135,5
ethnicity,Telugu,4,खिला,0.19763994611075028,11
ethnicity,Telugu,5,ऊँची,0.1787187384203444,13
ethnicity,Telugu,6,अलग,0.1783231466534427,22
ethnicity,Telugu,7,दूसरी,0.17072897339815252,14
ethnicity,Telugu,8,हाथों,0.17072897339815246,14
ethnicity,Telugu,9,राहत,0.1634996431347966,15
ethnicity,Telugu,10,छूने,0.14529913541927345,18
ethnicity,Telugu,11,उठकर,0.13533300153461436,20
ethnicity,Telugu,12,लगाएंगे,0.13302601371131556,10
ethnicity,Telugu,13,खतरनाक,0.13302601371131556,10
ethnicity,Telugu,14,दूँगा,0.12511152551964924,11
ethnicity,Telugu,15,जीतने,0.12511152551964924,11
ethnicity,Telugu,16,खुशहाल,0.12511152551964924,11
ethnicity,Telugu,17,ऊँचे,0.12389722296926083,37
ethnicity,Telugu,18,सुबह,0.12341000466902713,116
ethnicity,Telugu,19,बचा,0.11813249298867486,12
ethnicity,Telugu,20,बाद,0.11781594343328736,202
ethnicity,Tripuri,1,आज़ाद,0.22219518707919675,9
ethnicity,Tripuri,2,छोड़ने,0.2008588365947725,5
ethnicity,Tripuri,3,मछली,0.17871875842086798,13
ethnicity,Tripuri,4,लेटकर,0.15691147502654473,16
ethnicity,Tripuri,5,अजीब,0.15276195284244473,8
ethnicity,Tripuri,6,चाहो,0.15276195284244473,8
ethnicity,Tripuri,7,तैर,0.15086996800156857,17
ethnicity,Tripuri,8,जानने,0.14484136286475316,44
ethnicity,Tripuri,9,लाइन,0.14212484939299974,9
ethnicity,Tripuri,10,तुमने,0.13861672066790007,82
ethnicity,Tripuri,11,गा,0.13302601371131556,10
ethnicity,Tripuri,12,गिल्ली,0.13302601371131556,10
ethnicity,Tripuri,13,कूद,0.11894021104604593,24
ethnicity,Tripuri,14,इच्छाएँ,0.1181324929886749,12
ethnicity,Tripuri,15,तीन,0.11190799508563619,13
ethnicity,Tripuri,16,यकीन,0.11190799508563619,13
ethnicity,Tripuri,17,चलने,0.1088684770853294,27
ethnicity,Tripuri,18,पत्ते,0.10630294570073645,14
ethnicity,Tripuri,19,सकती,0.10408407188092632,111
ethnicity,Tripuri,20,लीं,0.10293689092690049,29
ethnicity,Tulu,1,पार्टी,0.27016835029075364,11
ethnicity,Tulu,2,मिठाइयाँ,0.19763994611075023,11
ethnicity,Tulu,3,भावना,0.18104006106022183,6
ethnicity,Tulu,4,यहां,0.1707289733981525,14
ethnicity,Tulu,5,एहसास,0.17063665696079178,35
ethnicity,Tulu,6,स्वाद,0.165461429591782,7
ethnicity,Tulu,7,पहुंचकर,0.16546142959178198,7
ethnicity,Tulu,8,नाच,0.15276195284244473,8
ethnicity,Tulu,9,उठा,0.14529913541927345,18
ethnicity,Tulu,10,ढूंढना,0.1421248493929997,9
ethnicity,Tulu,11,किए,0.1377535057022738,47
ethnicity,Tulu,12,गाने,0.13533300153461442,20
ethnicity,Tulu,13,चिंतित,0.12663527805824193,22
ethnicity,Tulu,14,ढूंढने,0.1266352780582419,22
ethnicity,Tulu,15,कूद,0.11894021104604593,24
ethnicity,Tulu,16,मिठाई,0.11813249298867486,12
ethnicity,Tulu,17,काम,0.11575622027869552,100
ethnicity,Tulu,18,सबने,0.11417456357133335,151
ethnicity,Tulu,19,यकीन,0.1119079950856362,13
ethnicity,Tulu,20,बोलीं,0.11190799508563619,13
ethnicity,Uttarakhandi,1,अजय,0.2008588365947725,5
ethnicity,Uttarakhandi,2,जीव,0.165461429591782,7
ethnicity,Uttarakhandi,3,बिताते,0.16546142959178198,7
ethnicity,Uttarakhandi,4,बनाएगा,0.16546142959178198,7
ethnicity,Uttarakhandi,5,तोड़कर,0.16546142959178198,7
ethnicity,Uttarakhandi,6,सिया,0.1481838871806395,29
ethnicity,Uttarakhandi,7,झरने,0.1421248493929997,9
ethnicity,Uttarakhandi,8,उत्साह,0.1421248493929997,9
ethnicity,Uttarakhandi,9,जाएगी,0.13084426599876423,21
ethnicity,Uttarakhandi,10,मिले,0.12663527805824193,22
ethnicity,Uttarakhandi,11,जिंदगी,0.12511152551964924,11
ethnicity,Uttarakhandi,12,नींद,0.12327827849071242,54
ethnicity,Uttarakhandi,13,रोज़,0.1215748306218452,74
ethnicity,Uttarakhandi,14,बनाया,0.1214069527051884,55
ethnicity,Uttarakhandi,15,होंगी,0.11813250673905742,12
ethnicity,Uttarakhandi,16,सकें,0.11813250673905742,12
ethnicity,Uttarakhandi,17,रखूँगा,0.11813249298867486,12
ethnicity,Uttarakhandi,18,नया,0.11463433095191551,101
ethnicity,Uttarakhandi,19,उत्सुक,0.11197220436333384,42
ethnicity,Uttarakhandi,20,हैरान,0.1119079950856362,13
